latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
45.765,47.7482,305.1,3.2,1.7,2000-11-02,0855,Terra,MODIS,61,6.2,286.9,40.7,D,0
45.7681,47.7449,308.1,3.2,1.7,2000-11-02,0855,Terra,MODIS,58,6.2,286.9,48.9,D,0
46.4914,38.1525,300.2,1.1,1,2000-11-02,0856,Terra,MODIS,33,6.2,288.5,4.5,D,0
45.4127,38.3295,319.4,1.1,1.1,2000-11-02,0856,Terra,MODIS,79,6.2,290,20.9,D,0
43.3581,45.978,312.1,3.1,1.7,2000-11-02,0856,Terra,MODIS,72,6.2,283.9,61.7,D,2
43.2413,45.9971,301,3.1,1.7,2000-11-02,0856,Terra,MODIS,43,6.2,284.3,25.1,D,2
44.356,41.0979,300.1,1.6,1.2,2000-11-02,0856,Terra,MODIS,24,6.2,288.2,7.1,D,0
47.9311,132.2844,308.4,1.1,1.1,2000-11-02,1329,Terra,MODIS,23,6.2,268.3,14.1,N,0
47.9276,132.2549,318.8,1.1,1,2000-11-02,1329,Terra,MODIS,40,6.2,270.3,22.1,N,0
47.9259,132.2402,323.9,1.1,1,2000-11-02,1329,Terra,MODIS,97,6.2,273.3,28.7,N,0
47.9241,132.2255,352.3,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,275.8,81.1,N,0
47.9224,132.2109,331.1,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,272.3,38.5,N,0
47.9387,132.2672,358.1,1.1,1.1,2000-11-02,1329,Terra,MODIS,100,6.2,274,95.2,N,0
47.937,132.2525,378.3,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,284.9,172,N,0
47.9352,132.2378,379.5,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,279.9,178.4,N,0
47.9335,132.2231,330.9,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,271.5,36.8,N,0
47.9498,132.2795,352,1.1,1.1,2000-11-02,1329,Terra,MODIS,100,6.2,272.5,77.7,N,0
47.9481,132.2647,369.6,1.1,1.1,2000-11-02,1329,Terra,MODIS,100,6.2,278.6,134.8,N,0
47.9463,132.25,344.9,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,272.5,62.1,N,0
47.9411,132.2059,341.2,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,272.7,55.9,N,0
47.9394,132.1913,305.6,1.1,1,2000-11-02,1329,Terra,MODIS,46,6.2,270.1,11.7,N,0
47.9592,132.277,344.4,1.1,1.1,2000-11-02,1329,Terra,MODIS,100,6.2,269,57.7,N,0
47.9574,132.2623,338,1.1,1.1,2000-11-02,1329,Terra,MODIS,78,6.2,270.1,46,N,0
47.9557,132.2475,321.8,1.1,1,2000-11-02,1329,Terra,MODIS,0,6.2,270.4,22.7,N,0
47.9452,132.1595,327.9,1.1,1,2000-11-02,1329,Terra,MODIS,48,6.2,272.4,32.4,N,0
47.9435,132.1449,351.1,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,274.5,79.1,N,0
47.9417,132.1303,309.2,1.1,1,2000-11-02,1329,Terra,MODIS,77,6.2,270.5,15.2,N,0
47.9668,132.2598,326.2,1.1,1.1,2000-11-02,1329,Terra,MODIS,65,6.2,269.4,28.7,N,0
47.9563,132.1717,335.5,1.1,1,2000-11-02,1329,Terra,MODIS,83,6.2,273.1,43.7,N,0
47.9545,132.157,356.8,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,275.5,91.2,N,0
47.9528,132.1424,331.3,1.1,1,2000-11-02,1329,Terra,MODIS,81,6.2,272.9,37.8,N,0
47.9725,132.2669,333,1.1,1.1,2000-11-02,1329,Terra,MODIS,0,6.2,267.9,40.2,N,0
47.9623,132.1786,312.7,1.1,1,2000-11-02,1329,Terra,MODIS,69,6.2,268.3,17.6,N,0
47.9606,132.164,345,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,273.8,64.1,N,0
47.9589,132.1493,343.7,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,273.5,62.5,N,0
47.9572,132.1347,305.8,1.1,1,2000-11-02,1329,Terra,MODIS,45,6.2,270.5,12.8,N,0
47.9836,132.2792,338.8,1.1,1.1,2000-11-02,1329,Terra,MODIS,94,6.2,267.7,52.6,N,0
47.9819,132.2645,339,1.1,1.1,2000-11-02,1329,Terra,MODIS,60,6.2,268.5,50.7,N,0
47.9946,131.8851,378.9,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,279.9,169.9,N,0
47.9928,131.8707,391.6,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,280.3,234.7,N,0
47.9911,131.8564,326.2,1.1,1,2000-11-02,1329,Terra,MODIS,89,6.2,270.5,30.8,N,0
48.0056,131.897,384.7,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,280.7,196.5,N,0
48.0038,131.8826,402.3,1.1,1,2000-11-02,1329,Terra,MODIS,100,6.2,283.4,301.8,N,0
48.0021,131.8682,338,1.1,1,2000-11-02,1329,Terra,MODIS,81,6.2,271.2,46.7,N,0
48.1456,131.7723,300.5,1.1,1,2000-11-02,1329,Terra,MODIS,29,6.2,267.9,9.5,N,0
48.1198,131.4846,311.7,1.1,1,2000-11-02,1329,Terra,MODIS,83,6.2,269,17.9,N,0
48.2668,132.4703,318.5,1.1,1.1,2000-11-02,1329,Terra,MODIS,97,6.2,269.5,26.1,N,0
48.1587,131.4386,301.8,1.1,1,2000-11-02,1329,Terra,MODIS,38,6.2,268,10.4,N,0
48.2871,132.4439,336.9,1.1,1.1,2000-11-02,1329,Terra,MODIS,100,6.2,271.6,53.2,N,0
48.2854,132.4288,314.5,1.1,1.1,2000-11-02,1329,Terra,MODIS,89,6.2,270.1,22.3,N,0
49.0927,130.8089,357.7,1,1,2000-11-02,1329,Terra,MODIS,100,6.2,272.5,91.5,N,0
49.0909,130.7948,301.6,1,1,2000-11-02,1329,Terra,MODIS,43,6.2,268.8,10,N,0
49.9446,136.8377,319,1.8,1.3,2000-11-02,1329,Terra,MODIS,98,6.2,266.5,54.3,N,0
49.9378,136.8333,326,1.8,1.3,2000-11-02,1329,Terra,MODIS,100,6.2,267.9,72.3,N,0
49.394,130.0664,311.2,1,1,2000-11-02,1330,Terra,MODIS,74,6.2,269.1,16.4,N,0
49.7974,129.2859,315.5,1,1,2000-11-02,1330,Terra,MODIS,77,6.2,271.4,18.1,N,0
49.807,129.2907,325.1,1,1,2000-11-02,1330,Terra,MODIS,58,6.2,272.1,26.6,N,0
49.8052,129.2769,322.5,1,1,2000-11-02,1330,Terra,MODIS,74,6.2,271.4,24.2,N,0
49.8197,129.3153,316.4,1,1,2000-11-02,1330,Terra,MODIS,92,6.2,272.3,19,N,0
49.8178,129.3015,304.7,1,1,2000-11-02,1330,Terra,MODIS,54,6.2,271.4,10.7,N,0
49.8084,128.5093,340.4,1,1,2000-11-02,1330,Terra,MODIS,92,6.2,272.3,47.4,N,0
49.8065,128.4956,339.1,1,1,2000-11-02,1330,Terra,MODIS,98,6.2,272,43.7,N,0
49.8045,128.4819,327.9,1,1,2000-11-02,1330,Terra,MODIS,87,6.2,271.1,27.2,N,0
49.8006,128.4547,328,1,1,2000-11-02,1330,Terra,MODIS,85,6.2,269.6,29.9,N,0
49.7986,128.441,304.5,1,1,2000-11-02,1330,Terra,MODIS,13,6.2,265.9,10,N,0
49.8828,128.7705,301.4,1,1,2000-11-02,1330,Terra,MODIS,13,6.2,271,8.5,N,0
49.8809,128.7568,318.9,1,1,2000-11-02,1330,Terra,MODIS,98,6.2,271,21.3,N,0
49.8897,128.7537,312.2,1,1,2000-11-02,1330,Terra,MODIS,83,6.2,270.9,15.4,N,0
50.3843,128.3854,313,1,1,2000-11-02,1330,Terra,MODIS,81,6.2,267.8,17.4,N,0
43.2549,45.6974,301.6,2.9,1.6,2000-11-02,1825,Terra,MODIS,43,6.2,273.6,44.5,N,2
43.2556,45.6901,306.9,2.9,1.6,2000-11-02,1825,Terra,MODIS,69,6.2,274,59.3,N,2
43.3657,45.9838,310.2,4.4,1.9,2000-11-02,2003,Terra,MODIS,79,6.2,277.4,117.8,N,2
43.3668,45.9761,306.4,4.4,1.9,2000-11-02,2003,Terra,MODIS,68,6.2,277.3,100.8,N,2
50.3388,127.4184,348.2,1.1,1,2000-11-03,0302,Terra,MODIS,95,6.2,278.9,68.4,D,0
49.8002,128.5457,304.5,1.2,1.1,2000-11-03,0302,Terra,MODIS,59,6.2,278.3,11.3,D,0
49.7974,128.5612,303.1,1.2,1.1,2000-11-03,0302,Terra,MODIS,55,6.2,278.2,10.4,D,0
49.7777,128.4288,334.1,1.2,1.1,2000-11-03,0302,Terra,MODIS,89,6.2,281.1,44.5,D,0
49.7749,128.4444,324.2,1.2,1.1,2000-11-03,0302,Terra,MODIS,83,6.2,279.7,29.6,D,0
49.7721,128.46,306.3,1.2,1.1,2000-11-03,0302,Terra,MODIS,53,6.2,277.7,11.5,D,0
49.8088,128.0308,300.8,1.1,1.1,2000-11-03,0302,Terra,MODIS,42,6.2,276.8,8.3,D,0
49.7319,128.4596,310.7,1.2,1.1,2000-11-03,0302,Terra,MODIS,70,6.2,279.3,16.1,D,0
49.5774,128.8987,302.4,1.2,1.1,2000-11-03,0302,Terra,MODIS,52,6.2,277.8,10.1,D,0
49.5715,128.9309,302.3,1.2,1.1,2000-11-03,0302,Terra,MODIS,52,6.2,277.8,10.1,D,0
49.5369,128.9507,308.6,1.2,1.1,2000-11-03,0302,Terra,MODIS,67,6.2,278.6,16,D,0
49.3767,129.63,304.2,1.3,1.1,2000-11-03,0302,Terra,MODIS,58,6.2,277.8,13.5,D,0
49.3734,129.6472,313.1,1.3,1.1,2000-11-03,0302,Terra,MODIS,73,6.2,277.6,21.7,D,0
49.6582,127.9881,311.1,1.1,1.1,2000-11-03,0302,Terra,MODIS,51,6.2,278.9,13.6,D,0
49.2221,130.3108,302.1,1.4,1.2,2000-11-03,0302,Terra,MODIS,0,6.2,269.3,8.8,D,0
49.6489,127.9842,324.7,1.1,1.1,2000-11-03,0302,Terra,MODIS,83,6.2,277.7,29.2,D,0
47.9953,134.7129,306.5,2.4,1.5,2000-11-03,0302,Terra,MODIS,64,6.2,278.6,37,D,0
47.988,134.7037,315.8,2.4,1.5,2000-11-03,0303,Terra,MODIS,76,6.2,278.8,59.9,D,0
48.1716,133.1852,316.6,2,1.4,2000-11-03,0303,Terra,MODIS,67,6.2,279.7,46.9,D,0
48.1697,133.1788,325.5,2,1.4,2000-11-03,0303,Terra,MODIS,73,6.2,280.2,68,D,0
48.0771,132.4569,322,1.9,1.3,2000-11-03,0303,Terra,MODIS,76,6.2,281.8,51.5,D,0
48.0717,132.4807,318.1,1.9,1.3,2000-11-03,0303,Terra,MODIS,76,6.2,281.3,42.6,D,0
48.1945,131.7058,339.7,1.7,1.3,2000-11-03,0303,Terra,MODIS,92,6.2,282.9,93.4,D,0
48.1978,131.7007,335.7,1.7,1.3,2000-11-03,0303,Terra,MODIS,90,6.2,282.7,82.1,D,0
48.1931,131.7227,315.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,76,6.2,281.6,34.4,D,0
48.193,131.5543,302,1.7,1.3,2000-11-03,0303,Terra,MODIS,50,6.2,282,14.3,D,0
47.9987,132.4376,325.3,1.9,1.3,2000-11-03,0303,Terra,MODIS,84,6.2,282,61.3,D,0
47.9873,132.4319,368.7,1.9,1.3,2000-11-03,0303,Terra,MODIS,100,6.2,284.3,281.9,D,0
47.9819,132.4557,337.4,1.9,1.3,2000-11-03,0303,Terra,MODIS,85,6.2,280.6,100.1,D,0
48.0545,132.0751,302.2,1.8,1.3,2000-11-03,0303,Terra,MODIS,51,6.2,280.3,17,D,0
48.093,131.845,313.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,74,6.2,280.2,33.1,D,0
48.0858,131.8359,305.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,61,6.2,279.8,18.7,D,0
48.0954,131.6214,300.1,1.7,1.3,2000-11-03,0303,Terra,MODIS,21,6.2,279.1,11.8,D,0
48.0907,131.6432,315.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,72,6.2,277,33.7,D,0
48.0812,131.687,311.4,1.7,1.3,2000-11-03,0303,Terra,MODIS,46,6.2,279.4,26.4,D,0
48.1031,131.5294,323.7,1.7,1.3,2000-11-03,0303,Terra,MODIS,55,6.2,283,45.4,D,0
48.0984,131.5511,349.6,1.7,1.3,2000-11-03,0303,Terra,MODIS,96,6.2,284.4,131,D,0
48.0937,131.5727,331.1,1.7,1.3,2000-11-03,0303,Terra,MODIS,56,6.2,282.8,62.5,D,0
48.0654,131.7036,302.8,1.7,1.3,2000-11-03,0303,Terra,MODIS,47,6.2,279,15.7,D,0
48.1152,131.4169,302.4,1.7,1.3,2000-11-03,0303,Terra,MODIS,38,6.2,279,13.2,D,0
48.0921,131.5241,314.1,1.7,1.3,2000-11-03,0303,Terra,MODIS,34,6.2,281.7,26.5,D,0
48.0874,131.5457,317.9,1.7,1.3,2000-11-03,0303,Terra,MODIS,57,6.2,281.3,33.5,D,0
48.0561,131.5784,406.6,1.7,1.3,2000-11-03,0303,Terra,MODIS,100,6.2,292.4,631.1,D,0
48.0513,131.6002,391,1.7,1.3,2000-11-03,0303,Terra,MODIS,100,6.2,287,437.8,D,0
48.0403,131.5949,326.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,32,6.2,279.6,48.1,D,0
48.067,131.4173,306.7,1.7,1.3,2000-11-03,0303,Terra,MODIS,38,6.2,281.2,17.7,D,0
48.0623,131.4388,305.6,1.7,1.3,2000-11-03,0303,Terra,MODIS,37,6.2,279.5,16.3,D,0
48.0647,131.4332,311.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,71,6.2,280.3,26.3,D,0
47.9962,131.4716,305.5,1.7,1.3,2000-11-03,0303,Terra,MODIS,59,6.2,281.9,18.5,D,0
47.8682,131.9979,305,1.8,1.3,2000-11-03,0303,Terra,MODIS,60,6.2,280.7,20.8,D,0
47.7774,132.2889,371.7,1.9,1.3,2000-11-03,0303,Terra,MODIS,94,6.2,286.4,306.7,D,0
47.7788,132.3103,316.7,1.9,1.3,2000-11-03,0303,Terra,MODIS,58,6.2,281.3,43.7,D,0
47.7726,132.2808,357.4,1.9,1.3,2000-11-03,0303,Terra,MODIS,0,6.2,284,200.9,D,0
47.7863,132.1053,303.2,1.8,1.3,2000-11-03,0303,Terra,MODIS,52,6.2,281.5,18.9,D,0
47.8161,131.2564,310.4,1.7,1.3,2000-11-03,0303,Terra,MODIS,70,6.2,280,24.3,D,0
47.818,131.2516,307.6,1.7,1.3,2000-11-03,0303,Terra,MODIS,66,6.2,280.3,21.3,D,0
47.1068,134.3728,300.8,2.5,1.5,2000-11-03,0303,Terra,MODIS,42,6.2,280.6,24.2,D,0
47.706,131.6033,311.8,1.7,1.3,2000-11-03,0303,Terra,MODIS,68,6.2,281.1,28.5,D,0
47.7012,131.6254,320.2,1.7,1.3,2000-11-03,0303,Terra,MODIS,0,6.2,281.3,44.9,D,0
46.559,134.228,327.9,2.5,1.5,2000-11-03,0303,Terra,MODIS,85,6.2,283.4,108,D,0
46.5381,134.2523,309.2,2.5,1.5,2000-11-03,0303,Terra,MODIS,64,6.2,282.4,40.8,D,0
46.5662,134.2266,328.2,2.5,1.5,2000-11-03,0303,Terra,MODIS,86,6.2,283.4,111.3,D,0
46.0206,133.8035,309.7,2.5,1.5,2000-11-03,0303,Terra,MODIS,57,6.2,281.7,40.8,D,0
46.013,133.8342,330.4,2.5,1.5,2000-11-03,0303,Terra,MODIS,87,6.2,281.9,120.7,D,0
46,133.8276,308.4,2.5,1.5,2000-11-03,0303,Terra,MODIS,66,6.2,282.2,38.9,D,0
46.0075,133.8244,326.5,2.5,1.5,2000-11-03,0303,Terra,MODIS,84,6.2,282.6,98.5,D,0
46,133.8552,315.1,2.5,1.5,2000-11-03,0303,Terra,MODIS,46,6.2,281.8,54.6,D,0
45.5902,134.4318,310.1,2.8,1.6,2000-11-03,0303,Terra,MODIS,69,6.2,283.2,53.2,D,0
45.3521,133.5219,329.1,2.5,1.5,2000-11-03,0303,Terra,MODIS,86,6.2,284.1,116.2,D,0
45.3446,133.5524,308.5,2.5,1.5,2000-11-03,0303,Terra,MODIS,67,6.2,282.7,41.2,D,0
45.0499,133.2856,329.2,2.5,1.5,2000-11-03,0303,Terra,MODIS,86,6.2,284.6,114.4,D,0
45.0424,133.3159,319.9,2.5,1.5,2000-11-03,0303,Terra,MODIS,80,6.2,283.6,75,D,0
45.0438,133.2774,334.4,2.5,1.5,2000-11-03,0303,Terra,MODIS,89,6.2,284.5,140.6,D,0
45.0364,133.3078,363.5,2.5,1.5,2000-11-03,0303,Terra,MODIS,100,6.2,286.1,379.4,D,0
44.9445,133.0166,303.8,2.5,1.5,2000-11-03,0303,Terra,MODIS,57,6.2,283.8,27.8,D,0
44.7945,133.0033,302.3,2.5,1.5,2000-11-03,0303,Terra,MODIS,52,6.2,284.3,22.9,D,0
44.7815,132.9972,305.1,2.5,1.5,2000-11-03,0303,Terra,MODIS,61,6.2,284.9,29,D,0
44.7087,133.0224,304.8,2.5,1.5,2000-11-03,0303,Terra,MODIS,60,6.2,284.7,30.3,D,0
44.6372,131.9421,316.8,2.2,1.4,2000-11-03,0304,Terra,MODIS,77,6.2,286.8,51,D,0
44.4686,132.5332,308.3,2.4,1.5,2000-11-03,0304,Terra,MODIS,39,6.2,285.8,31.4,D,0
44.4617,132.5618,315,2.4,1.5,2000-11-03,0304,Terra,MODIS,71,6.2,285.2,48.9,D,0
44.6385,131.9375,312.8,2.2,1.4,2000-11-03,0304,Terra,MODIS,73,6.2,286.8,37.9,D,0
44.4665,132.5589,303,2.4,1.5,2000-11-03,0304,Terra,MODIS,36,6.2,285.1,20.6,D,0
44.4537,132.553,315.2,2.4,1.5,2000-11-03,0304,Terra,MODIS,76,6.2,285.3,52.5,D,0
44.089,132.4224,303.7,2.4,1.5,2000-11-03,0304,Terra,MODIS,57,6.2,285.9,25.4,D,0
43.2178,132.5652,300.5,2.6,1.6,2000-11-03,0304,Terra,MODIS,38,6.2,286.6,18.7,D,0
43.2266,132.5621,302.3,2.6,1.6,2000-11-03,0304,Terra,MODIS,52,6.2,287.1,23.4,D,0
53.4558,59.035,306.3,1.4,1.2,2000-11-03,0758,Terra,MODIS,48,6.2,281.4,16.7,D,2
51.7496,59.4711,304.6,1.7,1.3,2000-11-03,0758,Terra,MODIS,56,6.2,282.8,15.6,D,0
49.0271,42.6727,321.9,1.7,1.3,2000-11-03,0800,Terra,MODIS,81,6.2,283.9,45.3,D,0
49.0253,42.696,305.8,1.7,1.3,2000-11-03,0800,Terra,MODIS,38,6.2,282.4,16.7,D,0
49.0172,42.6889,313.5,1.7,1.3,2000-11-03,0800,Terra,MODIS,46,6.2,282.4,27.1,D,0
47.0063,42.7536,300.3,1.6,1.2,2000-11-03,0800,Terra,MODIS,35,6.2,285.8,9,D,0
45.9509,47.9682,320.9,1,1,2000-11-03,0800,Terra,MODIS,73,6.2,288.1,17.6,D,0
45.9492,47.9811,350.2,1,1,2000-11-03,0800,Terra,MODIS,95,6.2,290.2,62.8,D,0
45.942,47.9657,322,1,1,2000-11-03,0800,Terra,MODIS,75,6.2,288.3,19.1,D,0
45.9402,47.9787,342,1,1,2000-11-03,0800,Terra,MODIS,86,6.2,287.6,47.1,D,0
45.877,42.9473,311,1.5,1.2,2000-11-03,0800,Terra,MODIS,71,6.2,284.4,19.7,D,0
43.5494,45.7042,300.1,1.1,1,2000-11-03,0801,Terra,MODIS,0,6.2,283.1,4.4,D,0
43.4479,45.934,315.1,1.1,1,2000-11-03,0801,Terra,MODIS,71,6.2,286.3,15.8,D,0
43.4462,45.9472,303.9,1.1,1,2000-11-03,0801,Terra,MODIS,50,6.2,285.3,7,D,0
43.3602,45.9754,307.7,1.1,1,2000-11-03,0801,Terra,MODIS,50,6.2,283.2,9.2,D,2
43.3585,45.9884,307.6,1.1,1,2000-11-03,0801,Terra,MODIS,50,6.2,283,9.2,D,2
43.369,45.4436,310,1.1,1.1,2000-11-03,0801,Terra,MODIS,63,6.2,284.9,10.7,D,2
43.364,45.4843,326.5,1.1,1,2000-11-03,0801,Terra,MODIS,84,6.2,284.8,28.5,D,2
43.3599,45.4766,300.9,1.1,1,2000-11-03,0801,Terra,MODIS,32,6.2,285.3,5.8,D,2
43.2392,45.981,313.3,1.1,1,2000-11-03,0801,Terra,MODIS,74,6.2,284,13.6,D,2
49.9611,118.6548,333.8,1,1,2000-11-03,1413,Terra,MODIS,100,6.2,265.6,41.4,N,0
43.2413,45.9801,328.5,1,1,2000-11-03,1908,Terra,MODIS,100,6.2,281.1,31.1,N,2
43.2452,45.6886,311.6,1,1,2000-11-03,1908,Terra,MODIS,83,6.2,279.4,14,N,2
43.2541,45.6861,305.9,1,1,2000-11-03,1908,Terra,MODIS,66,6.2,279.1,10.5,N,2
43.3629,45.9916,312.9,1,1,2000-11-03,1908,Terra,MODIS,86,6.2,280,15.7,N,2
43.3612,45.9795,342,1,1,2000-11-03,1908,Terra,MODIS,100,6.2,281.3,51.1,N,2
43.3403,45.5804,302.1,1,1,2000-11-03,1908,Terra,MODIS,18,6.2,278.7,7.6,N,2
43.3474,45.5657,301,1,1,2000-11-03,1908,Terra,MODIS,20,6.2,279,7.2,N,2
43.3625,45.479,307.3,1,1,2000-11-03,1908,Terra,MODIS,50,6.2,278.8,10.9,N,2
43.3696,45.4643,305.3,1,1,2000-11-03,1908,Terra,MODIS,9,6.2,278.8,9,N,2
43.4475,45.9368,316.2,1,1,2000-11-03,1908,Terra,MODIS,93,6.2,279.6,18.4,N,0
43.3749,45.4374,303.8,1,1,2000-11-03,1908,Terra,MODIS,51,6.2,279.2,8.8,N,2
53.4533,59.0309,324.4,1.5,1.2,2000-11-04,0703,Terra,MODIS,63,6.2,280.5,46.4,D,2
50.1413,41.6412,311.8,1,1,2000-11-04,0842,Terra,MODIS,72,6.2,274.5,15.3,D,0
50.0886,38.0786,305.4,1,1,2000-11-04,0842,Terra,MODIS,61,6.2,282.3,8.8,D,0
47.7967,46.5719,303.3,1.7,1.3,2000-11-04,0843,Terra,MODIS,53,6.2,285.2,14,D,0
48.5341,41.8998,300,1.1,1,2000-11-04,0843,Terra,MODIS,15,6.2,280.1,6.9,D,0
46.3117,48.8439,300,2.5,1.5,2000-11-04,0843,Terra,MODIS,15,6.2,286.1,16.6,D,0
46.6843,43.1273,303.8,1.3,1.1,2000-11-04,0843,Terra,MODIS,57,6.2,282.6,9.7,D,0
45.4984,39.5039,301,1,1,2000-11-04,0844,Terra,MODIS,43,6.2,283.8,5.4,D,0
43.4487,45.942,304.2,2.1,1.4,2000-11-04,0844,Terra,MODIS,40,6.2,284,19.2,D,0
43.3589,45.9846,332.3,2.1,1.4,2000-11-04,0844,Terra,MODIS,88,6.2,285.1,95.4,D,2
43.3591,45.9779,327.8,2.1,1.4,2000-11-04,0844,Terra,MODIS,85,6.2,285.4,80.2,D,2
43.3534,46.0032,313.2,2.1,1.4,2000-11-04,0844,Terra,MODIS,73,6.2,283,38.4,D,2
43.3693,45.446,309.3,2,1.4,2000-11-04,0844,Terra,MODIS,68,6.2,285.4,25.2,D,2
43.3641,45.4696,301.8,2,1.4,2000-11-04,0844,Terra,MODIS,49,6.2,284,14,D,2
43.3589,45.4933,304.7,2,1.4,2000-11-04,0844,Terra,MODIS,49,6.2,283,17.2,D,2
43.3485,45.5404,303.2,2,1.4,2000-11-04,0844,Terra,MODIS,43,6.2,284.2,16.3,D,2
44.7379,37.8085,302.8,1,1,2000-11-04,0844,Terra,MODIS,38,6.2,291.6,4.2,D,0
43.8273,42.2293,302.7,1.3,1.1,2000-11-04,0844,Terra,MODIS,53,6.2,286.2,9.8,D,0
49.1967,130.1385,301.7,1,1,2000-11-04,1317,Terra,MODIS,43,6.2,270.4,10.5,N,0
47.824,131.8257,306.1,1.3,1.1,2000-11-05,0251,Terra,MODIS,47,6.2,265.8,17,D,0
47.7886,132.009,316.3,1.3,1.1,2000-11-05,0251,Terra,MODIS,77,6.2,269,27,D,0
47.7853,132.0258,322.2,1.3,1.1,2000-11-05,0251,Terra,MODIS,82,6.2,268.8,35.2,D,0
43.1826,43.5663,300.4,1.9,1.3,2000-11-05,0749,Terra,MODIS,37,6.2,282.6,15.9,D,0
42.8153,44.485,306,1.7,1.3,2000-11-05,0749,Terra,MODIS,55,6.2,287,17.9,D,0
49.3118,129.813,303.4,3,1.7,2000-11-06,0333,Terra,MODIS,56,6.2,275.1,49,D,0
49.3012,129.8516,314.4,3,1.7,2000-11-06,0333,Terra,MODIS,75,6.2,275,87.8,D,0
49.3025,129.8453,320.5,3,1.7,2000-11-06,0333,Terra,MODIS,80,6.2,275.3,114.9,D,0
47.9424,132.4215,323.2,4.5,2,2000-11-06,0333,Terra,MODIS,58,6.2,277.2,195.8,D,0
47.9426,132.4142,320.2,4.5,2,2000-11-06,0333,Terra,MODIS,72,6.2,277.1,187.5,D,0
47.9258,132.4695,321.8,4.5,2,2000-11-06,0333,Terra,MODIS,70,6.2,276.7,202.8,D,0
46.6424,48.0716,304.4,1.5,1.2,2000-11-06,0831,Terra,MODIS,59,6.2,283.8,14.3,D,0
46.1549,48.194,321,1.6,1.2,2000-11-06,0831,Terra,MODIS,81,6.2,286.5,39.7,D,0
46.0673,47.761,333.8,1.5,1.2,2000-11-06,0831,Terra,MODIS,0,6.2,285,66.5,D,0
45.9512,48.0938,321.6,1.6,1.2,2000-11-06,0831,Terra,MODIS,73,6.2,284.9,39.1,D,0
45.9479,48.1075,318.2,1.6,1.2,2000-11-06,0831,Terra,MODIS,65,6.2,284.9,35.8,D,0
45.8421,47.9914,336.5,1.6,1.2,2000-11-06,0831,Terra,MODIS,88,6.2,286.8,77.9,D,0
44.7255,40.8782,300.4,1,1,2000-11-06,0832,Terra,MODIS,36,6.2,289.4,3.7,D,0
44.5756,40.9523,303,1,1,2000-11-06,0832,Terra,MODIS,55,6.2,289.8,4.6,D,0
44.5479,41.1383,300.1,1,1,2000-11-06,0832,Terra,MODIS,23,6.2,289,3.8,D,0
47.9707,132.4083,312.6,1.1,1.1,2000-11-06,1305,Terra,MODIS,85,6.2,266.2,20.8,N,0
43.1882,132.3995,326.7,1.2,1.1,2000-11-07,0240,Terra,MODIS,0,6.2,280.3,36.5,D,0
43.1855,132.4142,329.7,1.2,1.1,2000-11-07,0240,Terra,MODIS,75,6.2,280.6,41.5,D,0
43.1854,132.4085,333.7,1.2,1.1,2000-11-07,0240,Terra,MODIS,84,6.2,280.8,49.2,D,0
42.8967,132.6792,301.3,1.3,1.1,2000-11-07,0240,Terra,MODIS,27,6.2,280.5,8.3,D,0
42.8938,132.695,308.6,1.3,1.1,2000-11-07,0240,Terra,MODIS,45,6.2,281.1,14.4,D,0
42.7254,130.7077,309,1.1,1,2000-11-07,0240,Terra,MODIS,53,6.2,279.9,12,D,0
42.7233,130.7207,325.8,1.1,1,2000-11-07,0240,Terra,MODIS,73,6.2,280.4,29.2,D,0
42.7163,130.7049,321.2,1.1,1,2000-11-07,0240,Terra,MODIS,70,6.2,279.6,23.8,D,0
55.156,55.7812,306.4,1.1,1,2000-11-07,0733,Terra,MODIS,0,6.2,273.5,13.9,D,0
52.7324,59.3289,309.1,1,1,2000-11-07,0734,Terra,MODIS,68,6.2,270.4,14.1,D,0
52.8618,54.7798,302.8,1.1,1.1,2000-11-07,0734,Terra,MODIS,54,6.2,273.7,11.4,D,0
51.7168,58.1123,303.6,1,1,2000-11-07,0734,Terra,MODIS,56,6.2,270.1,10.7,D,0
51.3317,58.7876,315.8,1,1,2000-11-07,0734,Terra,MODIS,76,6.2,272,19.4,D,0
